graphID,label,weight,GapW-M,averageDegree,avergaeTrianglesRate,ratioOfNodesInTriangles,GCC,ACC,density
N3000.K10.onp10.xc15.nc5.maxK80.mu0.2.t12.t21.om4.i1,1,0.178999647,0.335993714,17.67866667,4.597666667,0.961333333,0.149418812,0.432022403,0.005894854
N3000.K10.onp10.xc15.nc5.maxK80.mu0.2.t12.t23.om2.i1,1,0.034903186,0.084547626,16.97333333,4.979,0.965,0.194032371,0.439334763,0.005659664
N3000.K10.onp10.xc15.nc5.maxK80.mu0.2.t12.t23.om4.i1,1,0.156184741,0.294059827,17.16,4.321,0.956333333,0.159053914,0.426787817,0.005721907
N3000.K10.onp10.xc15.nc5.maxK80.mu0.2.t13.t21.om2.i1,0,0.060725638,-0.160309515,20.56133333,5.261666667,0.996666667,0.209393641,0.308719799,0.006856063
N3000.K10.onp10.xc15.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.132927333,0.352332115,20.16533333,5.488333333,0.993,0.233379478,0.386299258,0.006724019
N3000.K10.onp10.xc15.nc5.maxK80.mu0.2.t13.t23.om2.i1,1,0.004746353,0.012490172,20.55333333,5.677666667,0.997666667,0.226579994,0.336960739,0.006853396
N3000.K10.onp10.xc15.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.181076584,0.497679374,20.524,5.819333333,0.998666667,0.235733093,0.404621823,0.006843615
N3000.K10.onp10.xc30.nc5.maxK20.mu0.1.t11.t21.om2.i1,1,0.012591732,0.03561699,18.95333333,7.666666667,0.998333333,0.445365296,0.534733925,0.006319884
N3000.K10.onp10.xc30.nc5.maxK20.mu0.1.t11.t21.om4.i1,1,0.020159931,0.054238974,18.684,6.977,0.986666667,0.417606608,0.526354967,0.006230077
N3000.K10.onp10.xc30.nc5.maxK20.mu0.1.t11.t23.om2.i1,1,0.103825526,0.30054792,18.54933333,9.599,1,0.585578624,0.67941394,0.006185173
N3000.K10.onp10.xc30.nc5.maxK20.mu0.1.t11.t23.om4.i1,1,0.163692028,0.463297278,18.71466667,8.163333333,1,0.487408449,0.595414533,0.006240302
N3000.K10.onp10.xc30.nc5.maxK20.mu0.1.t12.t21.om2.i1,1,0.010602865,0.030270496,19.82533333,7.248333333,1,0.420851962,0.485862388,0.006610648
N3000.K10.onp10.xc30.nc5.maxK20.mu0.1.t12.t21.om4.i1,1,0.024494683,0.066328073,19.67466667,7.009333333,0.998,0.414089167,0.498480686,0.006560409
N3000.K10.onp10.xc30.nc5.maxK20.mu0.1.t12.t23.om2.i1,1,0.067756224,0.200551307,19.64,9.310333333,1,0.553322856,0.62180089,0.00654885
N3000.K10.onp10.xc30.nc5.maxK20.mu0.1.t12.t23.om4.i1,1,0.109735971,0.322061316,19.36133333,7.699333333,1,0.469274424,0.556691272,0.00645593
N3000.K10.onp10.xc30.nc5.maxK20.mu0.1.t13.t21.om2.i1,0,0.019864888,-0.056662403,19.576,6.469666667,1,0.403868963,0.45145908,0.006527509
N3000.K10.onp10.xc30.nc5.maxK20.mu0.1.t13.t21.om4.i1,0,0.003261238,-0.008620562,19.30133333,6.213,0.999333333,0.396141803,0.459126031,0.006435923
N3000.K10.onp10.xc30.nc5.maxK20.mu0.1.t13.t23.om2.i1,1,0.044047381,0.129217449,19.74666667,8.598333333,1,0.526335478,0.597662401,0.006584417
N3000.K10.onp10.xc30.nc5.maxK20.mu0.1.t13.t23.om4.i1,1,0.097163112,0.281284546,19.28666667,7.453333333,1,0.472830569,0.560308192,0.006431033
N3000.K10.onp10.xc30.nc5.maxK20.mu0.2.t11.t21.om2.i1,0,0.026579222,-0.075519622,19.268,5.691,0.992333333,0.322387552,0.383970922,0.006424808
N3000.K10.onp10.xc30.nc5.maxK20.mu0.2.t11.t21.om4.i1,0,0.013977047,-0.036325362,18.92666667,4.893333333,0.979333333,0.287826206,0.363923899,0.006310993
N3000.K10.onp10.xc30.nc5.maxK20.mu0.2.t11.t23.om2.i1,1,0.06395358,0.184083771,18.924,7.163666667,0.999666667,0.419726966,0.480067205,0.006310103
N3000.K10.onp10.xc30.nc5.maxK20.mu0.2.t11.t23.om4.i1,1,0.111332281,0.305647454,18.48133333,5.817666667,0.999666667,0.357721633,0.440019489,0.006162499
N3000.K10.onp10.xc30.nc5.maxK20.mu0.2.t12.t21.om2.i1,0,0.022252862,-0.063152597,19.68266667,5.213666667,0.998,0.307671628,0.355360096,0.006563077
N3000.K10.onp10.xc30.nc5.maxK20.mu0.2.t12.t21.om4.i1,0,0.027022306,-0.070226737,19.552,4.912,0.991333333,0.292933108,0.348343896,0.006519507
N3000.K10.onp10.xc30.nc5.maxK20.mu0.2.t12.t23.om2.i1,1,0.034380667,0.099580228,20.04266667,6.783666667,1,0.38796078,0.44413913,0.006683117
N3000.K10.onp10.xc30.nc5.maxK20.mu0.2.t12.t23.om4.i1,1,0.034829242,0.095741823,19.39066667,5.654666667,0.998,0.341926511,0.407770301,0.006465711
N3000.K10.onp10.xc30.nc5.maxK20.mu0.2.t13.t21.om2.i1,0,0.056871955,-0.161828659,19.83333333,4.715,0.997666667,0.285984823,0.314666813,0.006613316
N3000.K10.onp10.xc30.nc5.maxK20.mu0.2.t13.t21.om4.i1,0,0.059941997,-0.159062293,19.62533333,4.689333333,0.994666667,0.28897151,0.332849469,0.006543959
N3000.K10.onp10.xc30.nc5.maxK20.mu0.2.t13.t23.om2.i1,1,0.028643952,0.08309587,19.48533333,6.272666667,1,0.398211175,0.446539616,0.006497277
N3000.K10.onp10.xc30.nc5.maxK20.mu0.2.t13.t23.om4.i1,1,0.046329606,0.129470209,19.548,5.661333333,0.998333333,0.351124312,0.413764167,0.006518173
N3000.K10.onp10.xc30.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.056977286,0.144928891,17.40133333,6.813666667,0.981,0.238631323,0.595925579,0.005802379
N3000.K10.onp10.xc30.nc5.maxK80.mu0.1.t12.t21.om4.i1,1,0.022150801,0.046298327,17.43466667,6.200666667,0.967333333,0.226501017,0.573864351,0.005813493
N3000.K10.onp10.xc30.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.070441349,0.17836187,17.34666667,6.816,0.975666667,0.247764449,0.585682522,0.00578415
N3000.K10.onp10.xc30.nc5.maxK80.mu0.1.t12.t23.om4.i1,1,0.142783518,0.288484037,17.264,6.464666667,0.975333333,0.246460796,0.571079487,0.005756586
N3000.K10.onp10.xc30.nc5.maxK80.mu0.1.t13.t21.om2.i1,0,0.026170434,-0.070591922,20.59466667,7.067666667,0.999,0.27517185,0.423947069,0.006867178
N3000.K10.onp10.xc30.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.106368133,0.278696256,20.68933333,7.520333333,0.997666667,0.297718385,0.503106879,0.006898744
N3000.K10.onp10.xc30.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.029767328,0.082412093,20.768,7.692333333,0.998333333,0.3038353,0.447586714,0.006924975
N3000.K10.onp10.xc30.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.242797359,0.69177277,20.272,8.358666667,1,0.348464916,0.587000969,0.006759587
N3000.K10.onp10.xc30.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.063718478,0.157021287,17.68,5.316,0.966,0.183764475,0.450406781,0.005895298
N3000.K10.onp10.xc30.nc5.maxK80.mu0.2.t12.t21.om4.i1,0,0.03166976,-0.059117267,17.15733333,4.353,0.938333333,0.162064558,0.406078864,0.005721018
N3000.K10.onp10.xc30.nc5.maxK80.mu0.2.t12.t23.om2.i1,0,0.049263469,-0.115341282,17.39733333,5.282333333,0.952333333,0.185278575,0.431124061,0.005801045
N3000.K10.onp10.xc30.nc5.maxK80.mu0.2.t12.t23.om4.i1,1,0.105634576,0.196427797,17.36266667,5.884333333,0.971333333,0.218539931,0.456945784,0.005789485
N3000.K10.onp10.xc30.nc5.maxK80.mu0.2.t13.t21.om2.i1,0,0.020075745,-0.053363464,21.29333333,6.082,0.998,0.216881218,0.339874022,0.007100144
N3000.K10.onp10.xc30.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.03907177,0.098428745,19.944,5.219,0.994,0.236552262,0.367573511,0.006650217
N3000.K10.onp10.xc30.nc5.maxK80.mu0.2.t13.t23.om2.i1,1,0.011945955,0.031733332,21.23066667,6.08,0.998,0.222820355,0.342375593,0.007079249
N3000.K10.onp10.xc30.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.151871081,0.409743346,19.832,6.002,0.997333333,0.273143747,0.42231829,0.006612871
N3000.K10.onp3.xc15.nc5.maxK20.mu0.1.t11.t21.om2.i1,1,0.214080592,0.58690492,18.79466667,6.669333333,0.999333333,0.403658373,0.532560955,0.006266978
N3000.K10.onp3.xc15.nc5.maxK20.mu0.1.t11.t21.om4.i1,1,0.165804348,0.348391712,18.508,3.448666667,0.980666667,0.210665635,0.343489606,0.00617139
N3000.K10.onp3.xc15.nc5.maxK20.mu0.1.t11.t23.om2.i1,1,0.340240766,0.935347561,18.46666667,7.356333333,1,0.464721407,0.593666674,0.006157608
N3000.K10.onp3.xc15.nc5.maxK20.mu0.1.t11.t23.om4.i1,1,0.342242456,0.700164066,18.76266667,3.777,1,0.224352544,0.396094714,0.006256308
N3000.K10.onp3.xc15.nc5.maxK20.mu0.1.t12.t21.om2.i1,1,0.19786057,0.57553267,19.69466667,6.799,1,0.40348552,0.497361037,0.006567078
N3000.K10.onp3.xc15.nc5.maxK20.mu0.1.t12.t21.om4.i1,1,0.186319616,0.421025879,19.312,3.756333333,0.999666667,0.229113015,0.330352414,0.00643948
N3000.K10.onp3.xc15.nc5.maxK20.mu0.1.t12.t23.om2.i1,1,0.210558609,0.598491688,19.50133333,6.855666667,1,0.413287964,0.52080276,0.006502612
N3000.K10.onp3.xc15.nc5.maxK20.mu0.1.t12.t23.om4.i1,1,0.156427244,0.335345173,19.364,3.710666667,0.995666667,0.224473198,0.332127463,0.006456819
N3000.K10.onp3.xc15.nc5.maxK20.mu0.1.t13.t21.om2.i1,1,0.189157263,0.554491672,19.82533333,6.812666667,1,0.411934643,0.486054357,0.006610648
N3000.K10.onp3.xc15.nc5.maxK20.mu0.1.t13.t21.om4.i1,1,0.16855527,0.390118986,18.90666667,3.600666667,0.999333333,0.237690429,0.321045642,0.006304324
N3000.K10.onp3.xc15.nc5.maxK20.mu0.1.t13.t23.om2.i1,1,0.193366579,0.562407924,19.77733333,6.922333333,1,0.423344024,0.497299154,0.006594643
N3000.K10.onp3.xc15.nc5.maxK20.mu0.1.t13.t23.om4.i1,1,0.169098671,0.379457907,19.19466667,3.718666667,1,0.236790717,0.321885455,0.006400356
N3000.K10.onp3.xc15.nc5.maxK20.mu0.2.t11.t21.om2.i1,1,0.123534988,0.326497126,18.76533333,5.098333333,0.998,0.307097681,0.386003106,0.006257197
N3000.K10.onp3.xc15.nc5.maxK20.mu0.2.t11.t21.om4.i1,1,0.033607256,0.060464382,18.896,2.726,0.956666667,0.160182289,0.248232269,0.006300767
N3000.K10.onp3.xc15.nc5.maxK20.mu0.2.t11.t23.om2.i1,1,0.196033702,0.499984521,18.54533333,5.320333333,0.999666667,0.331271663,0.421445109,0.006183839
N3000.K10.onp3.xc15.nc5.maxK20.mu0.2.t11.t23.om4.i1,1,0.176380349,0.323331213,18.66,2.689,0.991666667,0.160980477,0.274513112,0.006222074
N3000.K10.onp3.xc15.nc5.maxK20.mu0.2.t12.t21.om2.i1,1,0.132082781,0.364451369,19.608,4.961,0.999666667,0.296399315,0.357104554,0.006538179
N3000.K10.onp3.xc15.nc5.maxK20.mu0.2.t12.t21.om4.i1,1,0.092150276,0.185041225,19.20933333,2.803,0.984666667,0.17177818,0.238569825,0.006405246
N3000.K10.onp3.xc15.nc5.maxK20.mu0.2.t12.t23.om2.i1,1,0.152293535,0.427448483,19.72933333,5.2,0.999666667,0.305174269,0.374915434,0.006578637
N3000.K10.onp3.xc15.nc5.maxK20.mu0.2.t12.t23.om4.i1,1,0.054804617,0.103383028,19.27333333,2.759333333,0.985666667,0.168360395,0.239371794,0.006426587
N3000.K10.onp3.xc15.nc5.maxK20.mu0.2.t13.t21.om2.i1,1,0.116003985,0.325513218,19.73733333,4.974333333,0.999333333,0.305236245,0.351637323,0.006581305
N3000.K10.onp3.xc15.nc5.maxK20.mu0.2.t13.t21.om4.i1,1,0.034007556,0.067683042,19.38133333,2.878,0.993,0.179833788,0.23341404,0.006462599
N3000.K10.onp3.xc15.nc5.maxK20.mu0.2.t13.t23.om2.i1,1,0.126315979,0.351420126,19.62533333,4.902,0.999666667,0.305152272,0.35123982,0.006543959
N3000.K10.onp3.xc15.nc5.maxK20.mu0.2.t13.t23.om4.i1,1,0.065726212,0.127215747,19.13466667,2.755,0.995333333,0.177410007,0.233235355,0.006380349
N3000.K10.onp3.xc15.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.070873163,0.149081375,17.49066667,5.649,0.949333333,0.197425443,0.485637313,0.005832166
N3000.K10.onp3.xc15.nc5.maxK80.mu0.1.t12.t21.om4.i1,0,0.144410172,-0.175665043,17.25733333,3.525666667,0.872666667,0.129338491,0.396958535,0.005754363
N3000.K10.onp3.xc15.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.142042574,0.315347477,17.424,5.552333333,0.959,0.197128148,0.495662621,0.005809937
N3000.K10.onp3.xc15.nc5.maxK80.mu0.1.t12.t23.om4.i1,0,0.035457124,-0.041647675,17.17733333,3.461666667,0.872666667,0.126675693,0.409031504,0.005727687
N3000.K10.onp3.xc15.nc5.maxK80.mu0.1.t13.t21.om2.i1,0,0.007403455,-0.018491586,20.736,5.763,0.995,0.226262247,0.337688349,0.006914305
N3000.K10.onp3.xc15.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.225050104,0.48151698,20.09466667,4.461,0.990666667,0.186686568,0.355399937,0.006700456
N3000.K10.onp3.xc15.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.030212604,0.074941721,20.77866667,5.65,0.995333333,0.222825968,0.334131685,0.006928532
N3000.K10.onp3.xc15.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.238424281,0.510574182,19.87733333,4.326666667,0.994,0.191436016,0.358188758,0.006627987
N3000.K10.onp3.xc15.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.049775126,0.099986265,17.50266667,4.347,0.922,0.154486762,0.362382117,0.005836168
N3000.K10.onp3.xc15.nc5.maxK80.mu0.2.t12.t21.om4.i1,0,0.222695197,-0.226623878,17.54666667,2.712666667,0.845,0.094701319,0.303917647,0.005850839
N3000.K10.onp3.xc15.nc5.maxK80.mu0.2.t12.t23.om2.i1,0,0.027757493,-0.05367197,16.94133333,4.067666667,0.915,0.152601084,0.356622105,0.005648994
N3000.K10.onp3.xc15.nc5.maxK80.mu0.2.t12.t23.om4.i1,0,0.162635491,-0.180096512,17.88,2.909333333,0.861,0.099191963,0.308307438,0.005961987
N3000.K10.onp3.xc15.nc5.maxK80.mu0.2.t13.t21.om2.i1,0,0.027730791,-0.064856865,20.88266667,4.454,0.989333333,0.170708026,0.25471388,0.00696321
N3000.K10.onp3.xc15.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.110145945,0.194817312,20.42666667,3.495,0.973333333,0.143476833,0.261634366,0.006811159
N3000.K10.onp3.xc15.nc5.maxK80.mu0.2.t13.t23.om2.i1,0,0.013275495,-0.031842674,20.38666667,4.294333333,0.991,0.183454928,0.258867196,0.006797821
N3000.K10.onp3.xc15.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.09151072,0.155650871,20.17866667,3.365333333,0.972666667,0.142977856,0.256697114,0.006728465
N3000.K10.onp3.xc30.nc5.maxK20.mu0.1.t11.t21.om2.i1,1,0.010108714,0.026320661,19.06666667,5.598,0.993666667,0.324054183,0.408840053,0.006357675
N3000.K10.onp3.xc30.nc5.maxK20.mu0.1.t11.t21.om4.i1,1,0.020385813,0.042243465,18.87333333,3.645333333,0.948333333,0.214117893,0.299685931,0.006293209
N3000.K10.onp3.xc30.nc5.maxK20.mu0.1.t11.t23.om2.i1,1,0.209174109,0.580467667,18.31333333,6.543333333,0.999666667,0.415118812,0.521727196,0.00610648
N3000.K10.onp3.xc30.nc5.maxK20.mu0.1.t11.t23.om4.i1,1,0.243007624,0.528921203,18.89466667,3.92,0.994333333,0.2274119,0.375289009,0.006300322
N3000.K10.onp3.xc30.nc5.maxK20.mu0.1.t12.t21.om2.i1,0,0.02272016,-0.060898745,19.644,5.374,0.999,0.318864466,0.379892439,0.006550183
N3000.K10.onp3.xc30.nc5.maxK20.mu0.1.t12.t21.om4.i1,1,0.077731527,0.174216103,19.828,4.009666667,0.99,0.229467647,0.297353275,0.006611537
N3000.K10.onp3.xc30.nc5.maxK20.mu0.1.t12.t23.om2.i1,1,0.158706189,0.451045031,19.632,6.547333333,1,0.389346266,0.482494383,0.006546182
N3000.K10.onp3.xc30.nc5.maxK20.mu0.1.t12.t23.om4.i1,1,0.178359048,0.407251482,19.27733333,3.707,0.995666667,0.226218971,0.318176188,0.00642792
N3000.K10.onp3.xc30.nc5.maxK20.mu0.1.t13.t21.om2.i1,0,0.029475965,-0.079843924,19.672,5.095333333,0.999333333,0.314367194,0.358362952,0.00655952
N3000.K10.onp3.xc30.nc5.maxK20.mu0.1.t13.t21.om4.i1,1,0.030540891,0.067759748,19.196,3.529,0.994666667,0.225711545,0.278846216,0.0064008
N3000.K10.onp3.xc30.nc5.maxK20.mu0.1.t13.t23.om2.i1,1,0.134883287,0.385998208,19.60933333,6.356,1,0.394872538,0.460700947,0.006538624
N3000.K10.onp3.xc30.nc5.maxK20.mu0.1.t13.t23.om4.i1,1,0.160498438,0.368402723,18.916,3.548666667,0.999333333,0.234024313,0.307169144,0.006307436
N3000.K10.onp3.xc30.nc5.maxK20.mu0.2.t11.t21.om2.i1,0,0.07237873,-0.186509125,19.11733333,3.999,0.980333333,0.231428075,0.284255463,0.006374569
N3000.K10.onp3.xc30.nc5.maxK20.mu0.2.t11.t21.om4.i1,0,0.201248084,-0.383759559,19.11733333,2.705666667,0.910333333,0.155779602,0.212963161,0.006374569
N3000.K10.onp3.xc30.nc5.maxK20.mu0.2.t11.t23.om2.i1,1,0.142193954,0.378155663,18.88933333,5.020666667,0.999,0.298776093,0.386543482,0.006298544
N3000.K10.onp3.xc30.nc5.maxK20.mu0.2.t11.t23.om4.i1,1,0.110753906,0.207508007,18.87733333,2.782,0.979,0.162800073,0.259893316,0.006294543
N3000.K10.onp3.xc30.nc5.maxK20.mu0.2.t12.t21.om2.i1,0,0.085099986,-0.228179278,19.77733333,3.913333333,0.994333333,0.227896263,0.264157017,0.006594643
N3000.K10.onp3.xc30.nc5.maxK20.mu0.2.t12.t21.om4.i1,0,0.131746517,-0.251651545,19.54133333,2.632666667,0.955666667,0.156815249,0.200600545,0.00651595
N3000.K10.onp3.xc30.nc5.maxK20.mu0.2.t12.t23.om2.i1,1,0.069375741,0.185993388,19.82666667,4.799,0.998666667,0.279399683,0.343296763,0.006611093
N3000.K10.onp3.xc30.nc5.maxK20.mu0.2.t12.t23.om4.i1,1,0.07932209,0.160471393,19.62,2.907333333,0.985,0.170845413,0.236381019,0.006542181
N3000.K10.onp3.xc30.nc5.maxK20.mu0.2.t13.t21.om2.i1,0,0.126109318,-0.342074883,19.72,3.588333333,0.993333333,0.220799376,0.249036152,0.006575525
N3000.K10.onp3.xc30.nc5.maxK20.mu0.2.t13.t21.om4.i1,0,0.081090533,-0.161252695,19.49066667,2.561,0.979,0.159834957,0.192051262,0.006499055
N3000.K10.onp3.xc30.nc5.maxK20.mu0.2.t13.t23.om2.i1,1,0.098987623,0.275737524,19.79333333,4.876333333,1,0.296832622,0.346653177,0.006599978
N3000.K10.onp3.xc30.nc5.maxK20.mu0.2.t13.t23.om4.i1,1,0.042304817,0.084110235,19.22133333,2.748,0.989666667,0.174711604,0.224355281,0.006409248
N3000.K10.onp3.xc30.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.053962811,0.110090285,16.93066667,5.153333333,0.938666667,0.194658843,0.466308149,0.005645437
N3000.K10.onp3.xc30.nc5.maxK80.mu0.1.t12.t21.om4.i1,0,0.168762076,-0.228845087,17.17466667,3.582,0.856666667,0.1340764,0.390304818,0.005726798
N3000.K10.onp3.xc30.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.095859091,0.204638896,17.204,5.498666667,0.944333333,0.200040422,0.473723782,0.005736579
N3000.K10.onp3.xc30.nc5.maxK80.mu0.1.t12.t23.om4.i1,0,0.139320173,-0.184107737,16.63733333,3.682333333,0.903333333,0.155215534,0.418796613,0.005547627
N3000.K10.onp3.xc30.nc5.maxK80.mu0.1.t13.t21.om2.i1,1,0.009347723,0.023368571,20.54133333,5.726333333,0.996666667,0.235424442,0.34265633,0.006849394
N3000.K10.onp3.xc30.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.113032922,0.222794304,20.32666667,4.444333333,0.988333333,0.182339936,0.330649888,0.006777815
N3000.K10.onp3.xc30.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.036738637,0.094186293,20.63333333,5.711333333,0.997,0.228718647,0.339929166,0.006880071
N3000.K10.onp3.xc30.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.203758499,0.434113304,19.588,4.225333333,0.996,0.196528147,0.352232821,0.006531511
N3000.K10.onp3.xc30.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.050272743,0.101092348,17.65733333,4.294666667,0.922333333,0.149718203,0.361062155,0.00588774
N3000.K10.onp3.xc30.nc5.maxK80.mu0.2.t12.t21.om4.i1,0,0.432908926,-0.555675718,16.99466667,2.641333333,0.803,0.101918147,0.273058678,0.005666778
N3000.K10.onp3.xc30.nc5.maxK80.mu0.2.t12.t23.om2.i1,1,0.038281608,0.070649452,17.21733333,4.036,0.907333333,0.144981101,0.353954724,0.005741025
N3000.K10.onp3.xc30.nc5.maxK80.mu0.2.t12.t23.om4.i1,0,0.425172091,-0.529774743,17.132,2.843666667,0.864,0.11411386,0.30482259,0.005712571
N3000.K10.onp3.xc30.nc5.maxK80.mu0.2.t13.t21.om2.i1,0,0.023046904,-0.054563209,20.672,4.387,0.993,0.168761781,0.256152694,0.006892964
N3000.K10.onp3.xc30.nc5.maxK80.mu0.2.t13.t21.om4.i1,0,0.071593579,-0.121077167,20.41066667,3.200666667,0.963,0.130563072,0.230559574,0.006805824
N3000.K10.onp3.xc30.nc5.maxK80.mu0.2.t13.t23.om2.i1,0,0.102781329,-0.245357538,20.62133333,4.27,0.986666667,0.166109798,0.248190388,0.00687607
N3000.K10.onp3.xc30.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.120096795,0.217544822,19.92133333,3.347333333,0.978333333,0.146571437,0.258252452,0.006642659
N3000.K20.onp10.xc15.nc5.maxK20.mu0.1.t11.t21.om2.i1,1,0.02255722,0.067143806,39.72533333,34.01133333,1,0.544018853,0.546795678,0.013246193
N3000.K20.onp10.xc15.nc5.maxK20.mu0.1.t11.t21.om4.i1,1,0.129837511,0.384636211,38.65066667,31.693,1,0.532669388,0.544746055,0.012887852
N3000.K20.onp10.xc15.nc5.maxK20.mu0.1.t11.t23.om2.i1,1,0.017577544,0.051997807,39.92533333,34.749,1,0.550587751,0.551266306,0.013312882
N3000.K20.onp10.xc15.nc5.maxK20.mu0.1.t11.t23.om4.i1,1,0.126646787,0.375286213,38.01066667,31.434,1,0.544676378,0.560996724,0.012674447
N3000.K20.onp10.xc15.nc5.maxK20.mu0.1.t12.t21.om2.i1,1,0.022681783,0.067683424,39.76533333,33.966,1,0.542205794,0.544535797,0.013259531
N3000.K20.onp10.xc15.nc5.maxK20.mu0.1.t12.t21.om4.i1,1,0.135404502,0.401819431,38.37866667,31.12866667,1,0.529514161,0.543298709,0.012797155
N3000.K20.onp10.xc15.nc5.maxK20.mu0.1.t12.t23.om2.i1,1,0.017313188,0.051296333,39.89733333,35.10866667,1,0.557050529,0.557977903,0.013303546
N3000.K20.onp10.xc15.nc5.maxK20.mu0.1.t12.t23.om4.i1,1,0.11996012,0.351878374,38.18933333,30.744,1,0.527967211,0.543936443,0.012734022
N3000.K20.onp10.xc15.nc5.maxK20.mu0.1.t13.t21.om2.i1,1,0.017209352,0.051021582,39.932,32.69233333,1,0.517849129,0.518623203,0.013315105
N3000.K20.onp10.xc15.nc5.maxK20.mu0.1.t13.t21.om4.i1,1,0.137936837,0.410770535,38.648,32.19566667,1,0.540764338,0.551698019,0.012886962
N3000.K20.onp10.xc15.nc5.maxK20.mu0.1.t13.t23.om2.i1,1,0.026199412,0.078276234,39.772,35.862,1,0.572320754,0.574231921,0.013261754
N3000.K20.onp10.xc15.nc5.maxK20.mu0.1.t13.t23.om4.i1,1,0.129716235,0.38411668,38.02533333,31.58433333,1,0.547032742,0.563232904,0.012679338
N3000.K20.onp10.xc15.nc5.maxK20.mu0.2.t11.t21.om2.i1,1,0.009499192,0.027972352,40,23.39033333,1,0.369321053,0.369321053,0.013337779
N3000.K20.onp10.xc15.nc5.maxK20.mu0.2.t11.t21.om4.i1,0,0.005405538,-0.015699027,39.76533333,23.398,1,0.373436566,0.375156564,0.013259531
N3000.K20.onp10.xc15.nc5.maxK20.mu0.2.t11.t23.om2.i1,1,0.016494975,0.048671877,39.99466667,25.082,1,0.396128874,0.396166667,0.013336001
N3000.K20.onp10.xc15.nc5.maxK20.mu0.2.t11.t23.om4.i1,1,0.009056441,0.026544947,39.432,24.17666667,1,0.391926943,0.39570046,0.013148383
N3000.K20.onp10.xc15.nc5.maxK20.mu0.2.t12.t21.om2.i1,1,0.012396016,0.036558203,40,23.61066667,1,0.3728,0.3728,0.013337779
N3000.K20.onp10.xc15.nc5.maxK20.mu0.2.t12.t21.om4.i1,0,0.002031355,-0.005954031,39.59333333,24.05966667,1,0.387029835,0.389587219,0.013202179
N3000.K20.onp10.xc15.nc5.maxK20.mu0.2.t12.t23.om2.i1,1,0.008563496,0.025230877,40,23.84366667,1,0.376478947,0.376478947,0.013337779
N3000.K20.onp10.xc15.nc5.maxK20.mu0.2.t12.t23.om4.i1,0,0.000375135,-0.001104923,39.228,25.045,1,0.409936092,0.414398404,0.01308036
N3000.K20.onp10.xc15.nc5.maxK20.mu0.2.t13.t21.om2.i1,1,0.005626984,0.016446434,40,23.253,1,0.367152632,0.367152632,0.013337779
N3000.K20.onp10.xc15.nc5.maxK20.mu0.2.t13.t21.om4.i1,1,0.002587918,0.007635256,39.56133333,24.56166667,1,0.39578212,0.398670172,0.013191508
N3000.K20.onp10.xc15.nc5.maxK20.mu0.2.t13.t23.om2.i1,1,0.011164084,0.033026139,39.99733333,25.20433333,1,0.39801483,0.398035283,0.01333689
N3000.K20.onp10.xc15.nc5.maxK20.mu0.2.t13.t23.om4.i1,0,0.003414544,-0.009952476,39.54666667,24.588,1,0.396454178,0.399374136,0.013186618
N3000.K20.onp10.xc15.nc5.maxK80.mu0.1.t11.t21.om2.i1,1,0.096453475,0.252439623,33.64,36.57,0.97,0.398361674,0.688042866,0.011217072
N3000.K20.onp10.xc15.nc5.maxK80.mu0.1.t11.t21.om4.i1,1,0.093616735,0.228589827,40.488,40.13966667,0.967666667,0.296092879,0.597484084,0.0135005
N3000.K20.onp10.xc15.nc5.maxK80.mu0.1.t11.t23.om2.i1,1,0.090644794,0.247528078,35.632,41.25266667,0.978333333,0.400409389,0.695740972,0.011881294
N3000.K20.onp10.xc15.nc5.maxK80.mu0.1.t11.t23.om4.i1,1,0.051581493,0.118559772,37.94266667,34.87166667,0.963,0.284412823,0.602390693,0.012651773
N3000.K20.onp10.xc15.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.146149798,0.429399237,38.144,37.75166667,1,0.426402265,0.6284844,0.012718906
